"","community_name","community_id","district","plate","price","age","lat","lng","building_count","house_count","url"
"8787","希望大楼",5011000019723,"嘉定","嘉定新城",28509,17,31.33808818,121.2898638,2,80,"http://sh.lianjia.com/xiaoqu/5011000019723.html"
"8788","润渡佳苑",5011000013045,"嘉定","安亭",27488,2,31.274474,121.231988,131,1961,"http://sh.lianjia.com/xiaoqu/5011000013045.html"
"8789","莱茵郡",5011000011067,"嘉定","安亭",37646,7,31.28296146,121.2226923,361,360,"http://sh.lianjia.com/xiaoqu/5011000011067.html"
"8790","东方豪园（别墅）",5011000002778,"嘉定","嘉定新城",51677,4,31.33914419,121.2813866,123,122,"http://sh.lianjia.com/xiaoqu/5011000002778.html"
"8791","民主街5号",509977363956085,"嘉定","南翔",30767,19,31.298863794572,121.31926339232,2,17,"http://sh.lianjia.com/xiaoqu/509977363956085.html"
"8792","金元坊",5011000002716,"嘉定","丰庄",51528,18,31.25302026,121.3810096,23,276,"http://sh.lianjia.com/xiaoqu/5011000002716.html"
"8793","银杏小区",5011000000354,"嘉定","嘉定老城",34978,18,31.38088583,121.2482671,34,605,"http://sh.lianjia.com/xiaoqu/5011000000354.html"
"8794","嘉和坊",5011000012085,"嘉定","丰庄",50184,14,31.26096741,121.3785894,100,1227,"http://sh.lianjia.com/xiaoqu/5011000012085.html"
"8795","三元及地苑",5011102208410,"嘉定","丰庄",67721,8,31.26220092,121.3760233,8,278,"http://sh.lianjia.com/xiaoqu/5011102208410.html"
"8796","兆地公寓",5011102208405,"嘉定","丰庄",23076,116,31.25838298,121.3702288,3,4,"http://sh.lianjia.com/xiaoqu/5011102208405.html"
"8797","安亭新镇宾根花园（别墅）",5011102208705,"嘉定","安亭",40909,116,31.27215,121.180102,82,145,"http://sh.lianjia.com/xiaoqu/5011102208705.html"
"8798","南苑二村",5011000010590,"嘉定","嘉定老城",31009,18,31.37672,121.255998,71,953,"http://sh.lianjia.com/xiaoqu/5011000010590.html"
"8799","汇丰凯苑",5011000004405,"嘉定","菊园新区",39735,4,31.392632,121.232673,40,2422,"http://sh.lianjia.com/xiaoqu/5011000004405.html"
"8800","东润舒庭",5011000000853,"嘉定","新成路",37503,5,31.386174,121.284065,20,831,"http://sh.lianjia.com/xiaoqu/5011000000853.html"
"8801","秋霞公寓",5011000001093,"嘉定","嘉定老城",33898,116,31.39388718,121.2614345,29,265,"http://sh.lianjia.com/xiaoqu/5011000001093.html"
"8802","嘉宝紫提湾（别墅）",5010026311495293,"嘉定","嘉定新城",45859,6,31.339252,121.2857,137,136,"http://sh.lianjia.com/xiaoqu/5010026311495293.html"
"8803","志能新苑",5011000018557,"嘉定","丰庄",50121,12,31.25590128,121.3696991,16,153,"http://sh.lianjia.com/xiaoqu/5011000018557.html"
"8804","城申公寓",5011000014354,"黄浦","五里桥",82419,20,31.21339,121.48861,2,140,"http://sh.lianjia.com/xiaoqu/5011000014354.html"
"8805","南吉公寓",5011000016698,"黄浦","老西门",77125,17,31.22051,121.492604,2,75,"http://sh.lianjia.com/xiaoqu/5011000016698.html"
"8806","申龙大楼",5011000016905,"黄浦","世博滨江",74364,27,31.20245245,121.482861,2,141,"http://sh.lianjia.com/xiaoqu/5011000016905.html"
"8807","海丽大厦",5011000017163,"黄浦","打浦桥",27355,18,31.209358,121.476816,2,64,"http://sh.lianjia.com/xiaoqu/5011000017163.html"
"8808","宁新小区",5011000017315,"黄浦","南京东路",99838,27,31.24618368,121.4885305,2,61,"http://sh.lianjia.com/xiaoqu/5011000017315.html"
"8809","康定路991号",5011000006271,"静安","曹家渡",71388,23,31.23717645,121.4445861,2,30,"http://sh.lianjia.com/xiaoqu/5011000006271.html"
"8810","长宁路225弄",5011000006178,"静安","曹家渡",64444,20,31.23166397,121.4345866,6,67,"http://sh.lianjia.com/xiaoqu/5011000006178.html"
"8811","康定路751弄",5011000006260,"静安","江宁路",68783,20,31.23818555,121.4490984,5,53,"http://sh.lianjia.com/xiaoqu/5011000006260.html"
"8812","胶州路524弄",5011000006648,"静安","江宁路",72727,21,31.23894887,121.4480028,4,36,"http://sh.lianjia.com/xiaoqu/5011000006648.html"
"8813","新中新村",5011000010828,"虹口","凉城",52652,19,31.28757398,121.4826712,24,644,"http://sh.lianjia.com/xiaoqu/5011000010828.html"
"8814","临江大厦",5011000015105,"虹口","北外滩",72789,20,31.257077,121.514763,3,263,"http://sh.lianjia.com/xiaoqu/5011000015105.html"
"8815","虹连大楼",5011000017953,"虹口","曲阳",69666,25,31.281817,121.500548,3,468,"http://sh.lianjia.com/xiaoqu/5011000017953.html"
"8816","嘉杰国际广场（公寓）",5011000015480,"虹口","四川北路",85310,9,31.264205,121.489097,11,363,"http://sh.lianjia.com/xiaoqu/5011000015480.html"
"8817","虹仪小区",5011000015762,"虹口","鲁迅公园",72180,21,31.27663857,121.4946436,29,590,"http://sh.lianjia.com/xiaoqu/5011000015762.html"
"8818","德华苑",5011000017619,"虹口","鲁迅公园",77991,13,31.27429241,121.4820716,6,105,"http://sh.lianjia.com/xiaoqu/5011000017619.html"
"8819","四季沙龙公寓",5011000017878,"虹口","江湾镇",29813,11,31.30099508,121.488143,3,362,"http://sh.lianjia.com/xiaoqu/5011000017878.html"
"8820","场中公寓",5011000007243,"虹口","江湾镇",58846,18,31.31323258,121.4858722,11,268,"http://sh.lianjia.com/xiaoqu/5011000007243.html"
"8821","中原证券大厦",5011000017552,"虹口","鲁迅公园",53230,20,31.28198207,121.4936366,2,154,"http://sh.lianjia.com/xiaoqu/5011000017552.html"
"8822","广中小区",5011000014663,"虹口","凉城",55698,19,31.287116,121.473792,16,190,"http://sh.lianjia.com/xiaoqu/5011000014663.html"
"8823","天通庵路657弄",5011000007252,"虹口","四川北路",67216,19,31.26964523,121.4833047,12,245,"http://sh.lianjia.com/xiaoqu/5011000007252.html"
"8824","广中路368弄",5011000008220,"虹口","凉城",65294,19,31.28408981,121.4793883,14,178,"http://sh.lianjia.com/xiaoqu/5011000008220.html"
"8825","虬龙公寓",5011000017396,"虹口","四川北路",74730,20,31.262357,121.493627,2,120,"http://sh.lianjia.com/xiaoqu/5011000017396.html"
"8826","兴业公寓（虹口）",5011000017414,"虹口","鲁迅公园",74730,19,31.281019,121.495551,2,97,"http://sh.lianjia.com/xiaoqu/5011000017414.html"
"8827","东体育会路400弄",5011000002948,"虹口","曲阳",66715,22,31.2838143,121.4917563,6,71,"http://sh.lianjia.com/xiaoqu/5011000002948.html"
"8828","金殿苑",5011000015670,"虹口","临平路",65217,17,31.268492,121.499521,4,157,"http://sh.lianjia.com/xiaoqu/5011000015670.html"
"8829","西江湾路235弄",5011000007434,"虹口","鲁迅公园",58537,22,31.27407846,121.4854095,9,162,"http://sh.lianjia.com/xiaoqu/5011000007434.html"
"8830","龙泰公寓",5011000014164,"虹口","凉城",75783,6,31.282134,121.472943,4,154,"http://sh.lianjia.com/xiaoqu/5011000014164.html"
"8831","山阴路216弄",5011000007628,"虹口","鲁迅公园",74211,36,31.27312223,121.4914145,8,7,"http://sh.lianjia.com/xiaoqu/5011000007628.html"
"8832","怡景大厦",5011000010767,"虹口","鲁迅公园",67106,20,31.27892993,121.4843883,3,216,"http://sh.lianjia.com/xiaoqu/5011000010767.html"
"8833","上地公寓",5011000014836,"虹口","江湾镇",70769,15,31.29589489,121.4841682,10,227,"http://sh.lianjia.com/xiaoqu/5011000014836.html"
"8834","浦西小区",5011000015098,"虹口","四川北路",83892,80,31.253577,121.493868,2,3,"http://sh.lianjia.com/xiaoqu/5011000015098.html"
"8835","绿寓",5011000012760,"虹口","鲁迅公园",73668,19,31.275166,121.481972,9,88,"http://sh.lianjia.com/xiaoqu/5011000012760.html"
"8836","北宸佳苑",5011000012880,"虹口","曲阳",80623,8,31.294543,121.494561,20,713,"http://sh.lianjia.com/xiaoqu/5011000012880.html"
"8837","玉田大楼",5011000012868,"虹口","曲阳",68814,20,31.28617812,121.5016607,2,99,"http://sh.lianjia.com/xiaoqu/5011000012868.html"
"8838","曲阳花苑",5011000012896,"虹口","曲阳",69418,19,31.291891,121.494885,2,102,"http://sh.lianjia.com/xiaoqu/5011000012896.html"
"8839","润欣公寓",5011000012864,"虹口","临平路",97087,16,31.266688,121.50338,10,179,"http://sh.lianjia.com/xiaoqu/5011000012864.html"
"8840","同济里伍街",5011000009495,"虹口","鲁迅公园",59929,19,31.27326963,121.4831701,44,70,"http://sh.lianjia.com/xiaoqu/5011000009495.html"
"8841","广粤公寓",5011000012937,"虹口","凉城",45063,19,31.299262,121.473051,2,24,"http://sh.lianjia.com/xiaoqu/5011000012937.html"
"8842","掬水轩",5011000009475,"虹口","凉城",70761,14,31.27705,121.478104,18,257,"http://sh.lianjia.com/xiaoqu/5011000009475.html"
"8843","京海小区",5011063202394,"虹口","江湾镇",53012,20,31.309665383196,121.48296658202,9,96,"http://sh.lianjia.com/xiaoqu/5011063202394.html"
"8844","河畔路201弄",509821540057828,"青浦","朱家角",25308,116,31.118360811181,121.07139346248,4,26,"http://sh.lianjia.com/xiaoqu/509821540057828.html"
"8845","崧雅路333弄",509821540319318,"青浦","赵巷",34847,1,31.170589,121.159627,6,441,"http://sh.lianjia.com/xiaoqu/509821540319318.html"
"8846","御品园林",5011000010789,"青浦","徐泾",58134,4,31.15618278,121.2774385,85,84,"http://sh.lianjia.com/xiaoqu/5011000010789.html"
"8847","绿地英伦墅",5011000004884,"青浦","华新",32859,5,31.235583,121.22935,97,96,"http://sh.lianjia.com/xiaoqu/5011000004884.html"
"8848","西郊名邸",5011000013632,"青浦","徐泾",45950,6,31.180376,121.283182,23,80,"http://sh.lianjia.com/xiaoqu/5011000013632.html"
"8849","盈湖三岛（别墅）",5011000002351,"青浦","盈浦",33388,12,31.16687068,121.1126944,166,165,"http://sh.lianjia.com/xiaoqu/5011000002351.html"
"8850","新民旺苑（二期）",509821540057320,"奉贤","南桥",25773,116,30.927816,121.4538,62,544,"http://sh.lianjia.com/xiaoqu/509821540057320.html"
"8851","宏伟路33弄",509821540319491,"奉贤","南桥",23743,23,30.919862821187,121.46403716762,6,48,"http://sh.lianjia.com/xiaoqu/509821540319491.html"
"8852","新建西路101弄",509821540057808,"奉贤","南桥",22476,116,30.922147287174,121.45916484836,4,5,"http://sh.lianjia.com/xiaoqu/509821540057808.html"
"8853","庄南小区",5011102206787,"奉贤","庄行",15839,16,30.93251057,121.4063879,27,82,"http://sh.lianjia.com/xiaoqu/5011102206787.html"
"8854","新紫茂国际",5011000009001,"浦东","金桥",45375,116,31.285303,121.615753,3,637,"http://sh.lianjia.com/xiaoqu/5011000009001.html"
"8855","禹洲城市广场",5011000000535,"浦东","书院镇",30170,1,30.97998284,121.872987,6,670,"http://sh.lianjia.com/xiaoqu/5011000000535.html"
"8856","张江新苑",5011000010253,"浦东","张江",54594,15,31.20647454,121.6195982,27,306,"http://sh.lianjia.com/xiaoqu/5011000010253.html"
"8857","锦绣江南（五期）（公寓）",5011000002899,"闵行","金汇",84827,5,31.173262,121.375202,5,72,"http://sh.lianjia.com/xiaoqu/5011000002899.html"
"8858","三宏公寓",5011000003139,"闵行","浦江",29977,12,31.02594157,121.5420931,3,20,"http://sh.lianjia.com/xiaoqu/5011000003139.html"
"8859","风荷云墅（别墅）",5011000003114,"闵行","古美",60146,14,31.147624,121.405883,42,41,"http://sh.lianjia.com/xiaoqu/5011000003114.html"
"8860","和兴龙柏公寓",5011000003287,"闵行","龙柏",54980,19,31.182638,121.374091,4,42,"http://sh.lianjia.com/xiaoqu/5011000003287.html"
"8861","淞滨路70弄",5011000007441,"宝山","淞宝",46441,23,31.38040724,121.5055992,11,162,"http://sh.lianjia.com/xiaoqu/5011000007441.html"
"8862","月泉湾名邸",5011000010468,"宝山","月浦",28522,12,31.41798587,121.4314409,37,520,"http://sh.lianjia.com/xiaoqu/5011000010468.html"
"8863","漠河路1100弄",5011000018850,"宝山","杨行",51133,21,31.41285491,121.4744734,17,174,"http://sh.lianjia.com/xiaoqu/5011000018850.html"
"8864","信达郡庭",5011000001931,"宝山","罗店",51307,4,31.408903,121.35906,92,254,"http://sh.lianjia.com/xiaoqu/5011000001931.html"
"8865","菊泉新村",5011000002173,"宝山","顾村",43921,21,31.3627353,121.3795057,35,401,"http://sh.lianjia.com/xiaoqu/5011000002173.html"
"8866","临江一村",5011000002137,"宝山","淞宝",45531,15,31.417726,121.493127,25,379,"http://sh.lianjia.com/xiaoqu/5011000002137.html"
"8867","泗东新村",5011000014702,"宝山","淞宝",41998,33,31.373753,121.492322,50,943,"http://sh.lianjia.com/xiaoqu/5011000014702.html"
"8868","洛场路250弄",5011000020336,"宝山","大场镇",50842,22,31.30880127,121.4169705,7,107,"http://sh.lianjia.com/xiaoqu/5011000020336.html"
"8869","东林路395弄",5011000020535,"宝山","淞宝",51537,16,31.41405716,121.499208,10,105,"http://sh.lianjia.com/xiaoqu/5011000020535.html"
"8870","岭南路1050弄",5011000020585,"宝山","张庙",50095,18,31.32691514,121.4623475,17,240,"http://sh.lianjia.com/xiaoqu/5011000020585.html"
"8871","洛场路300弄",5011000020337,"宝山","大场镇",49426,22,31.30894783,121.4181487,26,300,"http://sh.lianjia.com/xiaoqu/5011000020337.html"
"8872","美诗邸",5011063494486,"宝山","大场镇",54384,116,31.313366,121.39044,11,315,"http://sh.lianjia.com/xiaoqu/5011063494486.html"
"8873","美岸栖庭（别墅）",5011000018483,"宝山","高境",69923,7,31.33557778,121.4988059,71,70,"http://sh.lianjia.com/xiaoqu/5011000018483.html"
"8874","颐河苑",5011000015588,"宝山","共富",33465,13,31.348077,121.4072,140,139,"http://sh.lianjia.com/xiaoqu/5011000015588.html"
"8875","曹杨六村(兰溪园)",5015186211384818,"普陀","曹杨",64835,25,31.24468,121.420666,36,1271,"http://sh.lianjia.com/xiaoqu/5015186211384818.html"
"8876","石一小区",5011000005552,"普陀","光新",61394,26,31.25798,121.433697,25,587,"http://sh.lianjia.com/xiaoqu/5011000005552.html"
"8877","长新小区（普陀）",5011000006641,"普陀","甘泉宜川",56773,26,31.27354067,121.4390549,37,968,"http://sh.lianjia.com/xiaoqu/5011000006641.html"
"8878","上钞苑",5011000016903,"普陀","长风",64905,15,31.24456155,121.3962234,61,700,"http://sh.lianjia.com/xiaoqu/5011000016903.html"
"8879","甘泉二村",5011000017044,"普陀","甘泉宜川",58427,21,31.26783155,121.4370038,51,1092,"http://sh.lianjia.com/xiaoqu/5011000017044.html"
"8880","东泉苑小区",5011000017346,"普陀","甘泉宜川",57537,19,31.276412,121.437873,39,1642,"http://sh.lianjia.com/xiaoqu/5011000017346.html"
"8881","打虎大楼",5011000012317,"杨浦","鞍山",79335,29,31.278073,121.515818,2,210,"http://sh.lianjia.com/xiaoqu/5011000012317.html"
"8882","天赐公寓",5011000015637,"黄浦","南京东路",58564,16,31.23786877,121.4897699,2,130,"http://sh.lianjia.com/xiaoqu/5011000015637.html"
"8883","海南西弄51弄",5011000018630,"黄浦","蓬莱公园",76126,23,31.21659227,121.5037031,3,77,"http://sh.lianjia.com/xiaoqu/5011000018630.html"
"8884","开城新苑",5011000015646,"黄浦","五里桥",92128,14,31.212161,121.483352,13,389,"http://sh.lianjia.com/xiaoqu/5011000015646.html"
"8885","南康公寓",5011000013476,"黄浦","世博滨江",97068,19,31.20461,121.493018,2,64,"http://sh.lianjia.com/xiaoqu/5011000013476.html"
"8886","兴安路96弄",5011000005803,"黄浦","淮海中路",112890,76,31.22718486,121.4775946,10,29,"http://sh.lianjia.com/xiaoqu/5011000005803.html"
"8887","淮海中路834号",5011000008049,"黄浦","淮海中路",126213,86,31.2245277,121.468799,2,2,"http://sh.lianjia.com/xiaoqu/5011000008049.html"
"8888","锦城公寓",5011000016284,"黄浦","打浦桥",76739,20,31.208537,121.477018,3,197,"http://sh.lianjia.com/xiaoqu/5011000016284.html"
"8889","瑞德公寓",5011000016570,"黄浦","淮海中路",86662,18,31.215938,121.474036,2,192,"http://sh.lianjia.com/xiaoqu/5011000016570.html"
"8890","威海路176号",5011000006575,"黄浦","人民广场",159489,36,31.23384655,121.4745777,2,2,"http://sh.lianjia.com/xiaoqu/5011000006575.html"
"8891","运泰公寓",5011000016766,"黄浦","五里桥",87365,17,31.213753,121.488819,4,322,"http://sh.lianjia.com/xiaoqu/5011000016766.html"
"8892","鲁班公寓",5011000017319,"黄浦","世博滨江",89880,15,31.199311,121.484784,9,198,"http://sh.lianjia.com/xiaoqu/5011000017319.html"
"8893","鲁班大楼",5011000017350,"黄浦","世博滨江",75808,26,31.202912,121.485248,3,350,"http://sh.lianjia.com/xiaoqu/5011000017350.html"
"8894","永和阳光苑",5011000003071,"闸北","永和",72463,116,31.293177,121.434123,24,404,"http://sh.lianjia.com/xiaoqu/5011000003071.html"
"8895","阳曲路650弄",5011000006471,"闸北","彭浦",46388,22,31.32248109,121.4666882,47,744,"http://sh.lianjia.com/xiaoqu/5011000006471.html"
"8896","都荟贤居",5011102208471,"闸北","不夜城",62785,5,31.26289062,121.4653619,2,463,"http://sh.lianjia.com/xiaoqu/5011102208471.html"
"8897","观景苑",5011000011217,"闸北","西藏北路",82900,14,31.25407,121.474438,4,108,"http://sh.lianjia.com/xiaoqu/5011000011217.html"
"8898","和源名邸",5011000010782,"闸北","闸北公园",78071,7,31.271835,121.469808,6,189,"http://sh.lianjia.com/xiaoqu/5011000010782.html"
"8899","海虹苑",5011000013724,"虹口","凉城",56384,18,31.287905,121.485776,5,68,"http://sh.lianjia.com/xiaoqu/5011000013724.html"
"8900","华能公寓",5011000015478,"虹口","鲁迅公园",42605,14,31.27944677,121.4880746,3,221,"http://sh.lianjia.com/xiaoqu/5011000015478.html"
"8901","虹华大楼",5011000018272,"虹口","凉城",65640,20,31.29291093,121.4785992,2,107,"http://sh.lianjia.com/xiaoqu/5011000018272.html"
"8902","广灵二村",5011000017867,"虹口","凉城",54489,3,31.29143808,121.4855007,35,939,"http://sh.lianjia.com/xiaoqu/5011000017867.html"
"8903","宏凯公寓",5011000018036,"虹口","鲁迅公园",56418,18,31.282519,121.48312,2,185,"http://sh.lianjia.com/xiaoqu/5011000018036.html"
"8904","飘鹰东方花园",5011000012861,"虹口","曲阳",82246,13,31.276483,121.499671,24,634,"http://sh.lianjia.com/xiaoqu/5011000012861.html"
"8905","安国大楼",5011000014778,"虹口","北外滩",63788,26,31.26339,121.514581,3,185,"http://sh.lianjia.com/xiaoqu/5011000014778.html"
"8906","九华丽苑",5011000001214,"奉贤","南桥",31996,2,30.931546,121.467415,16,592,"http://sh.lianjia.com/xiaoqu/5011000001214.html"
"8907","嘉业海悦（公寓）",5011000002375,"奉贤","海湾",18583,116,30.828545,121.539802,7,200,"http://sh.lianjia.com/xiaoqu/5011000002375.html"
"8908","绿色家园泰馨苑",5011000003521,"奉贤","奉贤金汇",30733,6,30.986058,121.56342,48,125,"http://sh.lianjia.com/xiaoqu/5011000003521.html"
"8909","明城海湾新苑",5011000003573,"奉贤","海湾",25030,5,30.86783426,121.5646024,58,706,"http://sh.lianjia.com/xiaoqu/5011000003573.html"
"8910","玫瑰苑（公寓）",5011000003837,"奉贤","南桥",29857,12,30.944262,121.469821,17,160,"http://sh.lianjia.com/xiaoqu/5011000003837.html"
"8911","南中路78号",509977363955936,"奉贤","南桥",28264,116,30.919791918635,121.4657888884,2,12,"http://sh.lianjia.com/xiaoqu/509977363955936.html"
"8912","解放西路后门26号",5015033184826174,"奉贤","南桥",25409,116,30.920682,121.46628,1,20,"http://sh.lianjia.com/xiaoqu/5015033184826174.html"
